county_name,County Name Cleaned,state_ID,countyFIPS,State,county_correct_spelling
Tattnall County,Tattnall,TattnallGA,13267,GA,
Taylor County,Taylor,TaylorGA,13269,GA,
Telfair County,Telfair,TelfairGA,13271,GA,
Terrell County,Terrell,TerrellGA,13273,GA,
Thomas County,Thomas,ThomasGA,13275,GA,
Tift County,Tift,TiftGA,13277,GA,
Toombs County,Toombs,ToombsGA,13279,GA,
Towns County,Towns,TownsGA,13281,GA,
Treutlen County,Treutlen,TreutlenGA,13283,GA,
Troup County,Troup,TroupGA,13285,GA,
Turner County,Turner,TurnerGA,13287,GA,
Twiggs County,Twiggs,TwiggsGA,13289,GA,
Union County,Union,UnionGA,13291,GA,
Upson County,Upson,UpsonGA,13293,GA,
Walker County,Walker,WalkerGA,13295,GA,
Walton County,Walton,WaltonGA,13297,GA,
Ware County,Ware,WareGA,13299,GA,
Warren County,Warren,WarrenGA,13301,GA,
Washington County,Washington,WashingtonGA,13303,GA,
Wayne County,Wayne,WayneGA,13305,GA,
Webster County,Webster,WebsterGA,13307,GA,
Wheeler County,Wheeler,WheelerGA,13309,GA,
White County,White,WhiteGA,13311,GA,
Whitfield County,Whitfield,WhitfieldGA,13313,GA,
Wilcox County,Wilcox,WilcoxGA,13315,GA,
Wilkes County,Wilkes,WilkesGA,13317,GA,
Wilkinson County,Wilkinson,WilkinsonGA,13319,GA,
Worth County,Worth,WorthGA,13321,GA,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedHI,0,HI,
Hawaii County,Hawaii,HawaiiHI,15001,HI,
Honolulu County,Honolulu,HonoluluHI,15003,HI,
Kalawao County,Kalawao,KalawaoHI,15005,HI,
Kauai County,Kauai,KauaiHI,15007,HI,
Maui County,Maui,MauiHI,15009,HI,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedID,0,ID,
Ada County,Ada,AdaID,16001,ID,
Adams County,Adams,AdamsID,16003,ID,
Bannock County,Bannock,BannockID,16005,ID,
Bear Lake County,Bear Lake,Bear LakeID,16007,ID,
Benewah County,Benewah,BenewahID,16009,ID,
Bingham County,Bingham,BinghamID,16011,ID,
Blaine County,Blaine,BlaineID,16013,ID,
Boise County,Boise,BoiseID,16015,ID,
Bonner County,Bonner,BonnerID,16017,ID,
Bonneville County,Bonneville,BonnevilleID,16019,ID,
Boundary County,Boundary,BoundaryID,16021,ID,
Butte County,Butte,ButteID,16023,ID,
Camas County,Camas,CamasID,16025,ID,
Canyon County,Canyon,CanyonID,16027,ID,
Caribou County,Caribou,CaribouID,16029,ID,
Cassia County,Cassia,CassiaID,16031,ID,
Clark County,Clark,ClarkID,16033,ID,
Clearwater County,Clearwater,ClearwaterID,16035,ID,
Custer County,Custer,CusterID,16037,ID,
Elmore County,Elmore,ElmoreID,16039,ID,
Franklin County,Franklin,FranklinID,16041,ID,
Fremont County,Fremont,FremontID,16043,ID,
Gem County,Gem,GemID,16045,ID,
Gooding County,Gooding,GoodingID,16047,ID,
Idaho County,Idaho,IdahoID,16049,ID,
Jefferson County,Jefferson,JeffersonID,16051,ID,
Jerome County,Jerome,JeromeID,16053,ID,
Kootenai County,Kootenai,KootenaiID,16055,ID,
Latah County,Latah,LatahID,16057,ID,
Lemhi County,Lemhi,LemhiID,16059,ID,
Lewis County,Lewis,LewisID,16061,ID,
Lincoln County,Lincoln,LincolnID,16063,ID,
Madison County,Madison,MadisonID,16065,ID,
Minidoka County,Minidoka,MinidokaID,16067,ID,
Nez Perce County,Nez Perce,Nez PerceID,16069,ID,
Oneida County,Oneida,OneidaID,16071,ID,
Owyhee County,Owyhee,OwyheeID,16073,ID,
Payette County,Payette,PayetteID,16075,ID,
Power County,Power,PowerID,16077,ID,
Shoshone County,Shoshone,ShoshoneID,16079,ID,
Teton County,Teton,TetonID,16081,ID,
Twin Falls County,Twin Falls,Twin FallsID,16083,ID,
Valley County,Valley,ValleyID,16085,ID,
Washington County,Washington,WashingtonID,16087,ID,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedIL,0,IL,
Adams County,Adams,AdamsIL,17001,IL,
Alexander County,Alexander,AlexanderIL,17003,IL,
Bond County,Bond,BondIL,17005,IL,
Boone County,Boone,BooneIL,17007,IL,
Brown County,Brown,BrownIL,17009,IL,
Bureau County,Bureau,BureauIL,17011,IL,
Calhoun County,Calhoun,CalhounIL,17013,IL,
Carroll County,Carroll,CarrollIL,17015,IL,
Cass County,Cass,CassIL,17017,IL,
Champaign County,Champaign,ChampaignIL,17019,IL,
Christian County,Christian,ChristianIL,17021,IL,
Clark County,Clark,ClarkIL,17023,IL,
Clay County,Clay,ClayIL,17025,IL,
Clinton County,Clinton,ClintonIL,17027,IL,
Coles County,Coles,ColesIL,17029,IL,
Cook County,Cook,CookIL,17031,IL,
Crawford County,Crawford,CrawfordIL,17033,IL,
Cumberland County,Cumberland,CumberlandIL,17035,IL,
DeKalb County,DeKalb,DeKalbIL,17037,IL,
De Witt County,De Witt,De WittIL,17039,IL,
Douglas County,Douglas,DouglasIL,17041,IL,
DuPage County,DuPage,DuPageIL,17043,IL,
Edgar County,Edgar,EdgarIL,17045,IL,
Edwards County,Edwards,EdwardsIL,17047,IL,
Effingham County,Effingham,EffinghamIL,17049,IL,
Fayette County,Fayette,FayetteIL,17051,IL,
Ford County,Ford,FordIL,17053,IL,
Franklin County,Franklin,FranklinIL,17055,IL,
Fulton County,Fulton,FultonIL,17057,IL,
Gallatin County,Gallatin,GallatinIL,17059,IL,
Greene County,Greene,GreeneIL,17061,IL,
Grundy County,Grundy,GrundyIL,17063,IL,
Hamilton County,Hamilton,HamiltonIL,17065,IL,
Hancock County,Hancock,HancockIL,17067,IL,
Hardin County,Hardin,HardinIL,17069,IL,
Henderson County,Henderson,HendersonIL,17071,IL,
Henry County,Henry,HenryIL,17073,IL,
Iroquois County,Iroquois,IroquoisIL,17075,IL,
Jackson County,Jackson,JacksonIL,17077,IL,
Jasper County,Jasper,JasperIL,17079,IL,
Jefferson County,Jefferson,JeffersonIL,17081,IL,
Jersey County,Jersey,JerseyIL,17083,IL,
Jo Daviess County,Jo Daviess,Jo DaviessIL,17085,IL,
Johnson County,Johnson,JohnsonIL,17087,IL,
Kane County,Kane,KaneIL,17089,IL,
Kankakee County,Kankakee,KankakeeIL,17091,IL,
Kendall County,Kendall,KendallIL,17093,IL,
Knox County,Knox,KnoxIL,17095,IL,
Lake County,Lake,LakeIL,17097,IL,
LaSalle County,LaSalle,LaSalleIL,17099,IL,
Lawrence County,Lawrence,LawrenceIL,17101,IL,
Lee County,Lee,LeeIL,17103,IL,
Livingston County,Livingston,LivingstonIL,17105,IL,
Logan County,Logan,LoganIL,17107,IL,
McDonough County,McDonough,McDonoughIL,17109,IL,
McHenry County,McHenry,McHenryIL,17111,IL,
McLean County,McLean,McLeanIL,17113,IL,
Macon County,Macon,MaconIL,17115,IL,
Macoupin County,Macoupin,MacoupinIL,17117,IL,
Madison County,Madison,MadisonIL,17119,IL,
Marion County,Marion,MarionIL,17121,IL,
Marshall County,Marshall,MarshallIL,17123,IL,
Mason County,Mason,MasonIL,17125,IL,
Massac County,Massac,MassacIL,17127,IL,
Menard County,Menard,MenardIL,17129,IL,
Mercer County,Mercer,MercerIL,17131,IL,
Monroe County,Monroe,MonroeIL,17133,IL,
Montgomery County,Montgomery,MontgomeryIL,17135,IL,
Morgan County,Morgan,MorganIL,17137,IL,
Moultrie County,Moultrie,MoultrieIL,17139,IL,
Ogle County,Ogle,OgleIL,17141,IL,
Peoria County,Peoria,PeoriaIL,17143,IL,
Perry County,Perry,PerryIL,17145,IL,
Piatt County,Piatt,PiattIL,17147,IL,
Pike County,Pike,PikeIL,17149,IL,
Pope County,Pope,PopeIL,17151,IL,
Pulaski County,Pulaski,PulaskiIL,17153,IL,
Putnam County,Putnam,PutnamIL,17155,IL,
Randolph County,Randolph,RandolphIL,17157,IL,
Richland County,Richland,RichlandIL,17159,IL,
Rock Island County,Rock Island,Rock IslandIL,17161,IL,
St. Clair County,St. Clair,St. ClairIL,17163,IL,
Saline County,Saline,SalineIL,17165,IL,
Sangamon County,Sangamon,SangamonIL,17167,IL,
Schuyler County,Schuyler,SchuylerIL,17169,IL,
Scott County,Scott,ScottIL,17171,IL,
Shelby County,Shelby,ShelbyIL,17173,IL,
Stark County,Stark,StarkIL,17175,IL,
Stephenson County,Stephenson,StephensonIL,17177,IL,
Tazewell County,Tazewell,TazewellIL,17179,IL,
Union County,Union,UnionIL,17181,IL,
Vermilion County,Vermilion,VermilionIL,17183,IL,
Wabash County,Wabash,WabashIL,17185,IL,
Warren County,Warren,WarrenIL,17187,IL,
Washington County,Washington,WashingtonIL,17189,IL,
Wayne County,Wayne,WayneIL,17191,IL,
White County,White,WhiteIL,17193,IL,
Whiteside County,Whiteside,WhitesideIL,17195,IL,
Will County,Will,WillIL,17197,IL,
Williamson County,Williamson,WilliamsonIL,17199,IL,
Winnebago County,Winnebago,WinnebagoIL,17201,IL,
Woodford County,Woodford,WoodfordIL,17203,IL,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedIN,0,IN,
Adams County,Adams,AdamsIN,18001,IN,
Allen County,Allen,AllenIN,18003,IN,
Bartholomew County,Bartholomew,BartholomewIN,18005,IN,
Benton County,Benton,BentonIN,18007,IN,
Blackford County,Blackford,BlackfordIN,18009,IN,
Boone County,Boone,BooneIN,18011,IN,
Brown County,Brown,BrownIN,18013,IN,
Carroll County,Carroll,CarrollIN,18015,IN,
Cass County,Cass,CassIN,18017,IN,
Clark County,Clark,ClarkIN,18019,IN,
Clay County,Clay,ClayIN,18021,IN,
Clinton County,Clinton,ClintonIN,18023,IN,
Crawford County,Crawford,CrawfordIN,18025,IN,
Daviess County,Daviess,DaviessIN,18027,IN,
Dearborn County,Dearborn,DearbornIN,18029,IN,
Decatur County,Decatur,DecaturIN,18031,IN,
DeKalb County,DeKalb,DeKalbIN,18033,IN,
Delaware County,Delaware,DelawareIN,18035,IN,
Dubois County,Dubois,DuboisIN,18037,IN,
Elkhart County,Elkhart,ElkhartIN,18039,IN,
Fayette County,Fayette,FayetteIN,18041,IN,
Floyd County,Floyd,FloydIN,18043,IN,
Fountain County,Fountain,FountainIN,18045,IN,
Franklin County,Franklin,FranklinIN,18047,IN,
Fulton County,Fulton,FultonIN,18049,IN,
Gibson County,Gibson,GibsonIN,18051,IN,
Grant County,Grant,GrantIN,18053,IN,
Greene County,Greene,GreeneIN,18055,IN,
Hamilton County,Hamilton,HamiltonIN,18057,IN,
Hancock County,Hancock,HancockIN,18059,IN,
Harrison County,Harrison,HarrisonIN,18061,IN,
Hendricks County,Hendricks,HendricksIN,18063,IN,
Henry County,Henry,HenryIN,18065,IN,
Howard County,Howard,HowardIN,18067,IN,
Huntington County,Huntington,HuntingtonIN,18069,IN,
Jackson County,Jackson,JacksonIN,18071,IN,
Jasper County,Jasper,JasperIN,18073,IN,
Jay County,Jay,JayIN,18075,IN,
Jefferson County,Jefferson,JeffersonIN,18077,IN,
Jennings County,Jennings,JenningsIN,18079,IN,
Johnson County,Johnson,JohnsonIN,18081,IN,
Knox County,Knox,KnoxIN,18083,IN,
Kosciusko County,Kosciusko,KosciuskoIN,18085,IN,
LaGrange County,LaGrange,LaGrangeIN,18087,IN,
Lake County,Lake,LakeIN,18089,IN,
LaPorte County,LaPorte,LaPorteIN,18091,IN,
Lawrence County,Lawrence,LawrenceIN,18093,IN,
Madison County,Madison,MadisonIN,18095,IN,
Marion County,Marion,MarionIN,18097,IN,
Marshall County,Marshall,MarshallIN,18099,IN,
Martin County,Martin,MartinIN,18101,IN,
Miami County,Miami,MiamiIN,18103,IN,
Monroe County,Monroe,MonroeIN,18105,IN,
Montgomery County,Montgomery,MontgomeryIN,18107,IN,
Morgan County,Morgan,MorganIN,18109,IN,
Newton County,Newton,NewtonIN,18111,IN,
Noble County,Noble,NobleIN,18113,IN,
Ohio County,Ohio,OhioIN,18115,IN,
Orange County,Orange,OrangeIN,18117,IN,
Owen County,Owen,OwenIN,18119,IN,
Parke County,Parke,ParkeIN,18121,IN,
Perry County,Perry,PerryIN,18123,IN,
Pike County,Pike,PikeIN,18125,IN,
Porter County,Porter,PorterIN,18127,IN,
Posey County,Posey,PoseyIN,18129,IN,
Pulaski County,Pulaski,PulaskiIN,18131,IN,
Putnam County,Putnam,PutnamIN,18133,IN,
Randolph County,Randolph,RandolphIN,18135,IN,
Ripley County,Ripley,RipleyIN,18137,IN,
Rush County,Rush,RushIN,18139,IN,
St. Joseph County,St. Joseph,St. JosephIN,18141,IN,
Scott County,Scott,ScottIN,18143,IN,
Shelby County,Shelby,ShelbyIN,18145,IN,
Spencer County,Spencer,SpencerIN,18147,IN,
Starke County,Starke,StarkeIN,18149,IN,
Steuben County,Steuben,SteubenIN,18151,IN,
Sullivan County,Sullivan,SullivanIN,18153,IN,
Switzerland County,Switzerland,SwitzerlandIN,18155,IN,
Tippecanoe County,Tippecanoe,TippecanoeIN,18157,IN,
Tipton County,Tipton,TiptonIN,18159,IN,
Union County,Union,UnionIN,18161,IN,
Vanderburgh County,Vanderburgh,VanderburghIN,18163,IN,
Vermillion County,Vermillion,VermillionIN,18165,IN,
Vigo County,Vigo,VigoIN,18167,IN,
Wabash County,Wabash,WabashIN,18169,IN,
Warren County,Warren,WarrenIN,18171,IN,
Warrick County,Warrick,WarrickIN,18173,IN,
Washington County,Washington,WashingtonIN,18175,IN,
Wayne County,Wayne,WayneIN,18177,IN,
Wells County,Wells,WellsIN,18179,IN,
White County,White,WhiteIN,18181,IN,
Whitley County,Whitley,WhitleyIN,18183,IN,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedIA,0,IA,
Adair County,Adair,AdairIA,19001,IA,
Adams County,Adams,AdamsIA,19003,IA,
Allamakee County,Allamakee,AllamakeeIA,19005,IA,
Appanoose County,Appanoose,AppanooseIA,19007,IA,
Audubon County,Audubon,AudubonIA,19009,IA,
Benton County,Benton,BentonIA,19011,IA,
Black Hawk County,Black Hawk,Black HawkIA,19013,IA,
Boone County,Boone,BooneIA,19015,IA,
Bremer County,Bremer,BremerIA,19017,IA,
Buchanan County,Buchanan,BuchananIA,19019,IA,
Buena Vista County,Buena Vista,Buena VistaIA,19021,IA,
Butler County,Butler,ButlerIA,19023,IA,
Calhoun County,Calhoun,CalhounIA,19025,IA,
Carroll County,Carroll,CarrollIA,19027,IA,
Cass County,Cass,CassIA,19029,IA,
Cedar County,Cedar,CedarIA,19031,IA,
Cerro Gordo County,Cerro Gordo,Cerro GordoIA,19033,IA,
Cherokee County,Cherokee,CherokeeIA,19035,IA,
Chickasaw County,Chickasaw,ChickasawIA,19037,IA,
Clarke County,Clarke,ClarkeIA,19039,IA,
Clay County,Clay,ClayIA,19041,IA,
Clayton County,Clayton,ClaytonIA,19043,IA,
Clinton County,Clinton,ClintonIA,19045,IA,
Crawford County,Crawford,CrawfordIA,19047,IA,
Dallas County,Dallas,DallasIA,19049,IA,
Davis County,Davis,DavisIA,19051,IA,
Decatur County,Decatur,DecaturIA,19053,IA,
Delaware County,Delaware,DelawareIA,19055,IA,
Des Moines County,Des Moines,Des MoinesIA,19057,IA,
Dickinson County,Dickinson,DickinsonIA,19059,IA,
Dubuque County,Dubuque,DubuqueIA,19061,IA,
Emmet County,Emmet,EmmetIA,19063,IA,
Fayette County,Fayette,FayetteIA,19065,IA,
Floyd County,Floyd,FloydIA,19067,IA,
Franklin County,Franklin,FranklinIA,19069,IA,
Fremont County,Fremont,FremontIA,19071,IA,
Greene County,Greene,GreeneIA,19073,IA,
Grundy County,Grundy,GrundyIA,19075,IA,
Guthrie County,Guthrie,GuthrieIA,19077,IA,
Hamilton County,Hamilton,HamiltonIA,19079,IA,
Hancock County,Hancock,HancockIA,19081,IA,
Hardin County,Hardin,HardinIA,19083,IA,
Harrison County,Harrison,HarrisonIA,19085,IA,
Henry County,Henry,HenryIA,19087,IA,
Howard County,Howard,HowardIA,19089,IA,
Humboldt County,Humboldt,HumboldtIA,19091,IA,
Ida County,Ida,IdaIA,19093,IA,
Iowa County,Iowa,IowaIA,19095,IA,
Jackson County,Jackson,JacksonIA,19097,IA,
Jasper County,Jasper,JasperIA,19099,IA,
Jefferson County,Jefferson,JeffersonIA,19101,IA,
Johnson County,Johnson,JohnsonIA,19103,IA,
Jones County,Jones,JonesIA,19105,IA,
Keokuk County,Keokuk,KeokukIA,19107,IA,
Kossuth County,Kossuth,KossuthIA,19109,IA,
Lee County,Lee,LeeIA,19111,IA,
Linn County,Linn,LinnIA,19113,IA,
Louisa County,Louisa,LouisaIA,19115,IA,
Lucas County,Lucas,LucasIA,19117,IA,
Lyon County,Lyon,LyonIA,19119,IA,
Madison County,Madison,MadisonIA,19121,IA,
Mahaska County,Mahaska,MahaskaIA,19123,IA,
Marion County,Marion,MarionIA,19125,IA,
Marshall County,Marshall,MarshallIA,19127,IA,
Mills County,Mills,MillsIA,19129,IA,
Mitchell County,Mitchell,MitchellIA,19131,IA,
Monona County,Monona,MononaIA,19133,IA,
Monroe County,Monroe,MonroeIA,19135,IA,
Montgomery County,Montgomery,MontgomeryIA,19137,IA,
Muscatine County,Muscatine,MuscatineIA,19139,IA,
O'Brien County,O'Brien,O'BrienIA,19141,IA,
Osceola County,Osceola,OsceolaIA,19143,IA,
Page County,Page,PageIA,19145,IA,
Palo Alto County,Palo Alto,Palo AltoIA,19147,IA,
Plymouth County,Plymouth,PlymouthIA,19149,IA,
Pocahontas County,Pocahontas,PocahontasIA,19151,IA,
Polk County,Polk,PolkIA,19153,IA,
Pottawattamie County,Pottawattamie,PottawattamieIA,19155,IA,
Poweshiek County,Poweshiek,PoweshiekIA,19157,IA,
Ringgold County,Ringgold,RinggoldIA,19159,IA,
Sac County,Sac,SacIA,19161,IA,
Scott County,Scott,ScottIA,19163,IA,
Shelby County,Shelby,ShelbyIA,19165,IA,
Sioux County,Sioux,SiouxIA,19167,IA,
Story County,Story,StoryIA,19169,IA,
Tama County,Tama,TamaIA,19171,IA,
Taylor County,Taylor,TaylorIA,19173,IA,
Union County,Union,UnionIA,19175,IA,
Van Buren County,Van Buren,Van BurenIA,19177,IA,
Wapello County,Wapello,WapelloIA,19179,IA,
Warren County,Warren,WarrenIA,19181,IA,
Washington County,Washington,WashingtonIA,19183,IA,
Wayne County,Wayne,WayneIA,19185,IA,
Webster County,Webster,WebsterIA,19187,IA,
Winnebago County,Winnebago,WinnebagoIA,19189,IA,
Winneshiek County,Winneshiek,WinneshiekIA,19191,IA,
Woodbury County,Woodbury,WoodburyIA,19193,IA,
Worth County,Worth,WorthIA,19195,IA,
Wright County,Wright,WrightIA,19197,IA,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedKS,0,KS,
Allen County,Allen,AllenKS,20001,KS,
Anderson County,Anderson,AndersonKS,20003,KS,
Atchison County,Atchison,AtchisonKS,20005,KS,
Barber County,Barber,BarberKS,20007,KS,
Barton County,Barton,BartonKS,20009,KS,
Bourbon County,Bourbon,BourbonKS,20011,KS,
Brown County,Brown,BrownKS,20013,KS,
Butler County,Butler,ButlerKS,20015,KS,
Chase County,Chase,ChaseKS,20017,KS,
Chautauqua County,Chautauqua,ChautauquaKS,20019,KS,
Cherokee County,Cherokee,CherokeeKS,20021,KS,
Cheyenne County,Cheyenne,CheyenneKS,20023,KS,
Clark County,Clark,ClarkKS,20025,KS,
Clay County,Clay,ClayKS,20027,KS,
Cloud County,Cloud,CloudKS,20029,KS,
Coffey County,Coffey,CoffeyKS,20031,KS,
Comanche County,Comanche,ComancheKS,20033,KS,
Cowley County,Cowley,CowleyKS,20035,KS,
Crawford County,Crawford,CrawfordKS,20037,KS,
Decatur County,Decatur,DecaturKS,20039,KS,
Dickinson County,Dickinson,DickinsonKS,20041,KS,
Doniphan County,Doniphan,DoniphanKS,20043,KS,
Douglas County,Douglas,DouglasKS,20045,KS,
Edwards County,Edwards,EdwardsKS,20047,KS,
Elk County,Elk,ElkKS,20049,KS,
Ellis County,Ellis,EllisKS,20051,KS,
Ellsworth County,Ellsworth,EllsworthKS,20053,KS,
Finney County,Finney,FinneyKS,20055,KS,
Ford County,Ford,FordKS,20057,KS,
Franklin County,Franklin,FranklinKS,20059,KS,
Geary County,Geary,GearyKS,20061,KS,
Gove County,Gove,GoveKS,20063,KS,
Graham County,Graham,GrahamKS,20065,KS,
Grant County,Grant,GrantKS,20067,KS,
Gray County,Gray,GrayKS,20069,KS,
Greeley County,Greeley,GreeleyKS,20071,KS,
Greenwood County,Greenwood,GreenwoodKS,20073,KS,
Hamilton County,Hamilton,HamiltonKS,20075,KS,
Harper County,Harper,HarperKS,20077,KS,
Harvey County,Harvey,HarveyKS,20079,KS,
Haskell County,Haskell,HaskellKS,20081,KS,
Hodgeman County,Hodgeman,HodgemanKS,20083,KS,
Jackson County,Jackson,JacksonKS,20085,KS,
Jefferson County,Jefferson,JeffersonKS,20087,KS,
Jewell County,Jewell,JewellKS,20089,KS,
Johnson County,Johnson,JohnsonKS,20091,KS,
Kearny County,Kearny,KearnyKS,20093,KS,
Kingman County,Kingman,KingmanKS,20095,KS,
Kiowa County,Kiowa,KiowaKS,20097,KS,
Labette County,Labette,LabetteKS,20099,KS,
Lane County,Lane,LaneKS,20101,KS,
Leavenworth County,Leavenworth,LeavenworthKS,20103,KS,
Lincoln County,Lincoln,LincolnKS,20105,KS,
Linn County,Linn,LinnKS,20107,KS,
Logan County,Logan,LoganKS,20109,KS,
Lyon County,Lyon,LyonKS,20111,KS,
McPherson County,McPherson,McPhersonKS,20113,KS,
Marion County,Marion,MarionKS,20115,KS,
Marshall County,Marshall,MarshallKS,20117,KS,
Meade County,Meade,MeadeKS,20119,KS,
Miami County,Miami,MiamiKS,20121,KS,
Mitchell County,Mitchell,MitchellKS,20123,KS,
Montgomery County,Montgomery,MontgomeryKS,20125,KS,
Morris County,Morris,MorrisKS,20127,KS,
Morton County,Morton,MortonKS,20129,KS,
Nemaha County,Nemaha,NemahaKS,20131,KS,
Neosho County,Neosho,NeoshoKS,20133,KS,
Ness County,Ness,NessKS,20135,KS,
Norton County,Norton,NortonKS,20137,KS,
Osage County,Osage,OsageKS,20139,KS,
Osborne County,Osborne,OsborneKS,20141,KS,
Ottawa County,Ottawa,OttawaKS,20143,KS,
Pawnee County,Pawnee,PawneeKS,20145,KS,
Phillips County,Phillips,PhillipsKS,20147,KS,
Pottawatomie County,Pottawatomie,PottawatomieKS,20149,KS,
Pratt County,Pratt,PrattKS,20151,KS,
Rawlins County,Rawlins,RawlinsKS,20153,KS,
Reno County,Reno,RenoKS,20155,KS,
Republic County,Republic,RepublicKS,20157,KS,
Rice County,Rice,RiceKS,20159,KS,
Riley County,Riley,RileyKS,20161,KS,
Rooks County,Rooks,RooksKS,20163,KS,
Rush County,Rush,RushKS,20165,KS,
Russell County,Russell,RussellKS,20167,KS,
Saline County,Saline,SalineKS,20169,KS,
Scott County,Scott,ScottKS,20171,KS,
Sedgwick County,Sedgwick,SedgwickKS,20173,KS,
Seward County,Seward,SewardKS,20175,KS,
Shawnee County,Shawnee,ShawneeKS,20177,KS,
Sheridan County,Sheridan,SheridanKS,20179,KS,
Sherman County,Sherman,ShermanKS,20181,KS,
Smith County,Smith,SmithKS,20183,KS,
Stafford County,Stafford,StaffordKS,20185,KS,
Stanton County,Stanton,StantonKS,20187,KS,
Stevens County,Stevens,StevensKS,20189,KS,
Sumner County,Sumner,SumnerKS,20191,KS,
Thomas County,Thomas,ThomasKS,20193,KS,
Trego County,Trego,TregoKS,20195,KS,
Wabaunsee County,Wabaunsee,WabaunseeKS,20197,KS,
Wallace County,Wallace,WallaceKS,20199,KS,
Washington County,Washington,WashingtonKS,20201,KS,
Wichita County,Wichita,WichitaKS,20203,KS,
Wilson County,Wilson,WilsonKS,20205,KS,
Woodson County,Woodson,WoodsonKS,20207,KS,
Wyandotte County,Wyandotte,WyandotteKS,20209,KS,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedKY,0,KY,
Adair County,Adair,AdairKY,21001,KY,
Allen County,Allen,AllenKY,21003,KY,
Anderson County,Anderson,AndersonKY,21005,KY,
Ballard County,Ballard,BallardKY,21007,KY,
Barren County,Barren,BarrenKY,21009,KY,
Bath County,Bath,BathKY,21011,KY,
Bell County,Bell,BellKY,21013,KY,
Boone County,Boone,BooneKY,21015,KY,
Bourbon County,Bourbon,BourbonKY,21017,KY,
Boyd County,Boyd,BoydKY,21019,KY,
Boyle County,Boyle,BoyleKY,21021,KY,
Bracken County,Bracken,BrackenKY,21023,KY,
Breathitt County,Breathitt,BreathittKY,21025,KY,
Breckinridge County,Breckinridge,BreckinridgeKY,21027,KY,
Bullitt County,Bullitt,BullittKY,21029,KY,
Butler County,Butler,ButlerKY,21031,KY,
Caldwell County,Caldwell,CaldwellKY,21033,KY,
Calloway County,Calloway,CallowayKY,21035,KY,
Campbell County,Campbell,CampbellKY,21037,KY,
Carlisle County,Carlisle,CarlisleKY,21039,KY,
Carroll County,Carroll,CarrollKY,21041,KY,
Carter County,Carter,CarterKY,21043,KY,
Casey County,Casey,CaseyKY,21045,KY,
Christian County,Christian,ChristianKY,21047,KY,
Clark County,Clark,ClarkKY,21049,KY,
Clay County,Clay,ClayKY,21051,KY,
Clinton County,Clinton,ClintonKY,21053,KY,
Crittenden County,Crittenden,CrittendenKY,21055,KY,
Cumberland County,Cumberland,CumberlandKY,21057,KY,
Daviess County,Daviess,DaviessKY,21059,KY,
Edmonson County,Edmonson,EdmonsonKY,21061,KY,
Elliott County,Elliott,ElliottKY,21063,KY,
Estill County,Estill,EstillKY,21065,KY,
Fayette County,Fayette,FayetteKY,21067,KY,
Fleming County,Fleming,FlemingKY,21069,KY,
Floyd County,Floyd,FloydKY,21071,KY,
Franklin County,Franklin,FranklinKY,21073,KY,
Fulton County,Fulton,FultonKY,21075,KY,
Gallatin County,Gallatin,GallatinKY,21077,KY,
Garrard County,Garrard,GarrardKY,21079,KY,
Grant County,Grant,GrantKY,21081,KY,
Graves County,Graves,GravesKY,21083,KY,
Grayson County,Grayson,GraysonKY,21085,KY,
Green County,Green,GreenKY,21087,KY,
Greenup County,Greenup,GreenupKY,21089,KY,
Hancock County,Hancock,HancockKY,21091,KY,
Hardin County,Hardin,HardinKY,21093,KY,
Harlan County,Harlan,HarlanKY,21095,KY,
Harrison County,Harrison,HarrisonKY,21097,KY,
Hart County,Hart,HartKY,21099,KY,
Henderson County,Henderson,HendersonKY,21101,KY,
Henry County,Henry,HenryKY,21103,KY,
Hickman County,Hickman,HickmanKY,21105,KY,
Hopkins County,Hopkins,HopkinsKY,21107,KY,
Jackson County,Jackson,JacksonKY,21109,KY,
Jefferson County,Jefferson,JeffersonKY,21111,KY,
Jessamine County,Jessamine,JessamineKY,21113,KY,
Johnson County,Johnson,JohnsonKY,21115,KY,
Kenton County,Kenton,KentonKY,21117,KY,
Knott County,Knott,KnottKY,21119,KY,
Knox County,Knox,KnoxKY,21121,KY,
Larue County,Larue,LarueKY,21123,KY,
Laurel County,Laurel,LaurelKY,21125,KY,
Lawrence County,Lawrence,LawrenceKY,21127,KY,
Lee County,Lee,LeeKY,21129,KY,
Leslie County,Leslie,LeslieKY,21131,KY,
Letcher County,Letcher,LetcherKY,21133,KY,
Lewis County,Lewis,LewisKY,21135,KY,
Lincoln County,Lincoln,LincolnKY,21137,KY,
Livingston County,Livingston,LivingstonKY,21139,KY,
Logan County,Logan,LoganKY,21141,KY,
Lyon County,Lyon,LyonKY,21143,KY,
McCracken County,McCracken,McCrackenKY,21145,KY,
McCreary County,McCreary,McCrearyKY,21147,KY,
McLean County,McLean,McLeanKY,21149,KY,
Madison County,Madison,MadisonKY,21151,KY,
Magoffin County,Magoffin,MagoffinKY,21153,KY,
Marion County,Marion,MarionKY,21155,KY,
